Id,Series Name,Series Category,Model,Start Year ,End Year,Description,Photo,Label
120,924,924,924 S,1986,1988,"Features:
Pop-up headlights // Glass rear lid with black PU rear spoiler // Bumpers integrated in body shape // Side direction indicators",/images/Id_120.jpg,Classics by Series
121,924,924 Turbo,924 Turbo (931),1979,1984,"Features:
Pop-up headlights // Glass rear lid with black PU rear spoiler // Bumpers integrated in body shape // Front apron with additional vertical ventilation slots // Front section with four air intakes with black grille // NACA opening on right in bonnet // Side direction indicators as of MY 1981",/images/Id_121.jpg,Classics by Series
122,928,928,928,1978,1982,"Features:
Pop-up headlights with visible lenses // Rear lid with large rear window // Front and rear aprons made of deformable plastic // Twin tailpipe // Side direction indicators as of MY 1981",/images/Id_122.jpg,Classics by Series
123,928,928,928 S,1980,1986,"Features:
Pop-up headlights with visible lenses // Rear lid with large rear window // Front and rear aprons made of deformable plastic // Front and rear spoilers made of black polyurethane // Side protection strips in exterior colour // Twin tailpipe // Side direction indicators as of MY 1981 // 4-piston brake system with black fixed callipers as of MY 1986",/images/Id_123.jpg,Classics by Series
124,928,928,928 S4,1987,1991,"Features:
Pop-up headlights with visible lenses // Rear lid with large rear window // Front and rear aprons made of deformable plastic // Rounded front apron with air intakes for brake cooling // Rear wing made of black polyurethane // Side protection strips in exterior colour // Side skirts in exterior colour // Side direction indicators",/images/Id_124.jpg,Classics by Series
125,928,928 GT/GTS,928 GT,1989,1991,"Features:
Pop-up headlights with visible lenses // Rear lid with large rear window // Front and rear aprons made of deformable plastic // Rounded front apron with air intakes for brake cooling // Rear wing made of black polyurethane // Side skirts in exterior colour // Side direction indicators // Twin tailpipe // Option: Side protection strips in exterior colour",/images/Id_125.jpg,Classics by Series
126,928,928 GT/GTS,928 GTS,1992,1995,"Features:
Pop-up headlights with visible lenses // Rear lid with large rear window // Front and rear aprons made of deformable plastic // Rounded front apron with air intakes for brake cooling // Flared wheel arches at rear // Rear wing in exterior colour // Red light panel at rear // Side skirts in exterior colour // Side direction indicators // Exterior mirrors in Cup design // Twin tailpipe",/images/Id_126.jpg,Classics by Series
127,944,944,944 2.5,1982,1988,"Features:
Pop-up headlights // Glass rear lid with black PU rear spoiler // Bumpers integrated in body shape // Front spoiler in exterior color // Flared wheel arches // As of 01/1985: Unique interior with seats from the 911 (previously the interior from the 924) // Option: Side protection strips in exterior color",/images/Id_127.jpg,Classics by Series
128,944,944,944 S,1987,1988,"Features:
Pop-up headlights // Glass rear lid with black PU rear spoiler // Bumpers integrated in body shape // Front spoiler in exterior color // Flared wheel arches // Option: Side protection strips in exterior color embossed with ""16 Ventiler""",/images/Id_128.jpg,Classics by Series
129,944,944,944 2.7,1989,1989,"Features:
Pop-up headlights // Glass rear lid with black PU rear spoiler // Bumpers integrated in body shape // Front spoiler in exterior color // Flared wheel arches // Option: Side protection strips in exterior color",/images/Id_129.jpg,Classics by Series
130,944,944,"944 S2, 944 S2 Cabriolet",1989,1991,"Features:
Pop-up headlights // Body of the 944 Turbo // Glass rear lid with black PU rear spoiler; with black rear wing as of model year 1990 // Bumpers integrated in body shape // Front apron with integrated fog lights and high-beam headlights below the direction indicators plus an air intake between the direction indicators // Front spoiler in exterior color // Flared wheel arches // Side door sill applications in black // Rear diffusor below the bumper // Option: Side protection strips in exterior colour
Cabriolet: Rear lid made of sheet steel and manual fabric hood",/images/Id_130.jpg,Classics by Series
131,944,944 Turbo,944 Turbo,1985,1991,"Features:
Pop-up headlights // Glass rear lid with black PU rear spoiler; with black rear wing as of MY 1990 // Bumpers integrated in body shape // Front apron with integrated fog lights and high-beam headlights below the direction indicators plus an air intake between the direction indicators // Front spoiler in exterior colour // Flared wheel arches // Side door sill applications in black // Rear diffusor below the bumper // Option: Side protection strips in exterior colour",/images/Id_131.jpg,Classics by Series
132,944,944 Turbo,944 Turbo Cabriolet,1991,1991,"Features:
Pop-up headlights // Rear lid made of sheet steel and fabric hood with electric frame mechanism // Bumpers integrated in body shape // Front apron with integrated fog lights and high-beam headlights below the direction indicators plus an air intake between the direction indicators // Front spoiler in exterior colour // Flared wheel arches // Side door sill applications in black // Rear diffusor below the bumper // Option: Side protection strips in exterior colour",/images/Id_132.jpg,Classics by Series
133,959,959,959,1986,1986,,,Classics by Series
134,968,968,"968, 969 Cabriolet",1992,1995,"Features:
Pop-up headlights with visible lenses // Glass rear lid with rear wing in exterior colour // Front and rear aprons made of deformable plastic // Exterior mirrors in Cup design // Door handles in exterior colour // Plastic side skirts in exterior colour // All-red tail lights
Cabriolet: Rear lid made of sheet steel and fabric hood with electric frame mechanism",/images/Id_134.jpg,Classics by Series
135,986,Boxter,Boxter,1997,1999,"Features:
16-inch wheels in Boxster design as standard // Availability of various equipment packages: ""SportDesign"" (model year 1998), ""Trend"" (model year 1998) and ""Classic"" (model year 1999) // Automatically extending tear-off edge between large taillights from a speed of 75 mph (120 km/h) // Air intakes on the rear side panels // Exterior mirrors in front of the side windows // Brake calipers painted in Black // Unlined, electric fabric roof with flexible rear window made of plastic // Fixed rollover bar // Five-speed manual transmission with newly developed cable-controlled shifting concept // Alternatively: newly developed five-speed Tiptronic S // MacPherson strut with aluminum axle guide",/images/Id_135.jpg,Classics by Series
136,986,Boxter,Boxter,2000,2002,"Features:
Plastic parts in the interior finished with black soft-touch paint // 2.7-liter engine // Porsche Side Impact Protection System (POSIP) // Engine power improved by 16 HP // Bosch M7.2 digital engine management system",/images/Id_136.jpg,Classics by Series
137,986,Boxter,Boxter,2003,2004,"Features:
Re-designed front and rear sections // Indicators behind quartz-colored diffusers // Re-designed side air intakes with grille covers painted in the vehicle color // New tailpipe design // Revised convertible top with more of a rounded contour // Heated rear window made of safety glass",/images/Id_137.jpg,Classics by Series
138,986,Boxter S,Boxter S,1999,2002,"Features:
Ventilation grilles painted in Grey // Door-sill guards with Boxster S logo // Rear cover with matte silver Boxster S emblem // Two central, round tailpipes // 17-inch alloy wheels in Boxster S design // Four-piston monobloc brake calipers painted in Red // Interior convertible top lining // Several interior and exterior equipment packages available",/images/Id_138.jpg,Classics by Series
139,986,Boxter S,Boxter S,2003,2004,"Features:
Re-designed front and rear sections // Indicators behind quartz-colored diffusers // Re-designed side air intakes with grille covers painted in the vehicle color // New tailpipe design // Revised convertible top with more of a rounded contour // Heated rear window made of safety glass",/images/Id_139.jpg,Classics by Series
140,986,Boxter S,"Boxter S ""50 years of the Spyder""",2004,2004,"Features:
Limited to 1,953 units // Available exclusively in the exterior color GT Silver Metallic // Chrome-plated ""Boxster S"" logo at the rear // Aluminum-colored brake calipers // 18-inch Carrera wheels // Seal Grey wheel spokes // Cocoa or black convertible top // Exclusive interior color Cocoa or dark grey natural leather // Ball-shaped gearshift lever in a combination of aluminum and leather",/images/Id_140.jpg,Classics by Series
141,987,Boxter,Boxter,2005,2008,Standard H7 clear-glass headlights with projection technology // 17-inch aluminum wheels // Electrically adjustable and heated dual-arm exterior mirrors // Thermally insulated glass with Green tint // Black anodized brake calipers // Oval exhaust tailpipe // Aluminum front and rear trunk // Roll-over bar behind the seats // Increase in the rated power of the two engines to the Cayman model level from MY 2007 // Electric convertible top can be opened and closed at a speed of up to 50 km/h // Standard Porsche Stability Management (PSM) // Alcantara seat center,/images/Id_141.jpg,Classics by Series
142,987,Boxter,Boxter,2009,2012,Crossbars integrated in the air intakes in the vehicle color // LED parking lights and fog lights // Twin-tube look // Brake calipers painted in Black // VarioCam Plus valve control (variable valve lift adjust-ment) // Six-cylinder boxer engines with a displacement of 2.9 liters // Titanium-colored Boxster logo on the rear lid // On-board computer with extended features // Extendable rear spoiler // Start-up assist // PASM (Porsche Active Suspension Management) available at extra cost,/images/Id_142.jpg,Classics by Series
143,987,Boxter,Boxter Limited Edition - 'USA' GT3 RS  Orange,2008,2008,"From September 28, 2007 for the North American market // Special edition with 500 vehicles // GT3 RS Orange color // Black convertible top // Available as Boxster and Boxster S (251 Boxster; 251 Boxster S) -> one more unit of each than planned // Small spoiler lips on the front end // Extendable rear spoiler // Diffusers inline with vehicle color // Boxster: 17-inch aluminum wheels // Boxster S: 18-inch aluminum wheels // Limited Edition badge on glove box",/images/Id_143.jpg,Classics by Series
144,987,Boxter,Boxter Spyder,2010,2011,"1,667 units were produced // Reduced weight through lighter materials and omission of equipment, 80 kg lighter than a Boxster S (1275 kg unloaded weight) // Aluminum doors // Minimal fabric convertible top // Sports bucket seats // Loops instead of door handles in the interior // Sports suspension and limited slip differential // The lightest road-approved Porsche in the model range at the time",/images/Id_144.jpg,Classics by Series
145,987,Boxter S,Boxter S,2005,2008,Silver-colored Boxster S logo on rear lid // Round twin tailpipes // Brake calipers painted in Red // 18-inch aluminum wheels // 3.2-liter Boxster S engine with 206 kW (280 PS) // VarioCam camshaft,/images/Id_145.jpg,Classics by Series
146,987,Boxter S,Boxter S,2009,2012,"New engines with direct injection // More displacement, more power (310 PS) and lower fuel consumption // Six-speed manual transmission as standard, PDK available at extra cost // PCM with 6.5-inch screen available // Optional Sport Chrono Package/optional Sport Chrono Package Plus // Brake calipers painted in Red // PCCB ceramic brake can be ordered optionally // Porsche Stability Management (PSM) as standard // Seat ventilation on request // PASM (Porsche Active Suspension Management) available at extra cost // Top speed 274 km/h",/images/Id_146.jpg,Classics by Series
147,987,Boxter S,Boxter S Porsche Design Edition 2,2008,2008,"Limited to 500 units // Paint finish in the standard color Carrara White and three Light Gray vertical stripes (the middle one is slightly narrower) // 'PORSCHE DESIGN' logo on the right stripe on the hood // Red tail lights // Folding convertible top made of Stone Gray fabric // 3.4 liter engine with 223 kW (303 PS) // 19-inch Sport Design wheels painted in Carrara White // Interior with Alcantara/leather features (Black) // 3-spoke sports steering wheel // ""Porsche Design Edition 2 Limited Edition"" aluminum badge and vehicle number out of 500 on the glove compartment lid // Dials in Carrara White // ""Edition 2 Chronograph"" designer men's watch with White dial",/images/Id_147.jpg,Classics by Series
148,987,Boxter S,Boxter S 'RS 60 Spyder',2008,2008,"Presented for the first time in December 2007 at the Bologna Motor Show // Market launch in March 2008 // ""We wanted to revive the myth of the successful Spyder race car with a mid-engine"" // Like the year, it is limited to 1960 units (in 1960, Hans Herrmann and Olivier Gendebien won the 12-hour race at Sebring in Florida and the Targa Florio with a Porsche 718 RS 60 Spyder) // Front section from the Sport Design package // Exterior color GT Silver Metallic of the Carrera GT // Black windshield frame // Red tail lights // Carrera Red natural leather for the interior // Red convertible top // Round twin tailpipes // 223 kW (303 PS) // PASM (Porsche Active Suspension Management) // 19-inch Sport Design wheels // Stainless steel door sill guards with ""RS 60 Spyder"" logo // Silver-colored seat belts // Aluminum/leather gearshift // ""RS 60 Spyder Limited Edition"" aluminum plaque and vehicle number out of 1960 on the glove compartment lid",/images/Id_148.jpg,Classics by Series
149,987,Cayman,Cayman,2007,2008,Black front spoiler lips // Black anodized brake calipers // 17-inch aluminum wheels in a distinct five-double-spoke design // Titanium-colored Cayman logo // Oval exhaust tailpipe made of brushed stainless steel // 4-piston monobloc aluminum fixed brake calipers in Black anodized finish // 2.7-liter engine,/images/Id_149.jpg,Classics by Series
150,987,Cayman,Cayman,2009,2012,"Facelift from fall 2008 // Modified front and rear bumpers with redesigned headlights and taillights/all red lights with LED technology // Larger outer air intakes // 2.9-liter engine with 195 kW (265 PS) // Optional 7-speed Porsche Doppelkupplung (PDK) // Interior vented, cross-drilled brake discs // New LED parking lights // Aluminum front luggage compartment lid",/images/Id_150.jpg,Classics by Series
151,987,Cayman S,Cayman S,2006,2008,"H7 clear-glass headlights with projection technology // 4-piston monobloc aluminum fixed brake calipers painted in Red // 18-inch aluminum wheels // Front lid made of aluminum // Porsche Stability Management (PSM) // Wing element, which is extended by 80 millimeters at a speed of 120 km/h // Acceleration from 0 to 100 in 5.4 seconds // Top speed 275 km/h",/images/Id_151.jpg,Classics by Series
152,987,Cayman S,Cayman S Porsche Design Edition 1,2007,2008,"Black special model that comes with a briefcase containing selected Porsche Design products (sunglasses, a pen, a key ring, a pocket knife, a Flat Six chronograph) // Limited to 777 vehicles // Painted Black/three Medium Black vertical stripes, of which the middle one is slightly narrower/right stripe on the hood has PORSCHE DESIGN inscription // 3.4-liter boxer engine with a power output of 217 kW (295 PS) // 19-inch Turbo wheels // Interior features in leather/Al-cantara // Porsche Crest embossed on the seat headrest // 3-spoke sports steering wheel // Aluminum plaque on the glove compartment with ""Porsche Design Edition 1"" inscription and the vehicle number out of the 777 units // Dial of the instruments based on the design of the first Porsche chronograph // Only high-quality materials were used, such as steel, titanium, aluminum, and leather",/images/Id_152.jpg,Classics by Series
153,987,Cayman S,Cayman S,2009,2012,Round twin tailpipe // 3.4-liter engine with new direct fuel injection (DFI) // Unloaded weight of 1350 kilograms // Optional 7-speed Porsche Doppelkupplung (PDK) // Brake calipers painted in Red // New 18-inch Cayman S Il wheels with a turbine-like arrangement of the 5 spokes,/images/Id_153.jpg,Classics by Series
154,987,Cayman S,Cayman S Sport,2009,2009,"Special model limited to 700 units // Available in the bright Orange or brilliant Green of the 911 GT3 RS // Black ""Cayman S"" wrapping adhered to the sides // Standard Bi-Xenon headlights // 3.4 liter engine with 223 kW (303 PS) // Optimized exhaust system and sports exhaust system with two round tailpipes // 19-inch sport design wheels // Interior: features in Alcantara/leather // Aluminum plaque on the glove compartment with ""Cayman S Sport Limited Edition"" inscription and the vehicle number out of 700 // ""Sport Chrono Package"" with round chronographs on the dashboard and footrest in a sports design",/images/Id_154.jpg,Classics by Series
155,987,Cayman S,Cayman R,2011,2011,"10 PS more power and 55 kg lighter than the Cayman S // Revised, 20 mm lower sports suspension // Black border around the headlights // Fixed rear wing // More pronounced front spoiler lip // Lighter doors from the 911 Turbo with Porsche logo // Lightweight equipment // Standard sports seats",/images/Id_155.jpg,Classics by Series
156,987,Cayman S,Cayman S Black Edition,2012,2012,"Special model limited to 500 units // Performance-enhanced engine from the Cayman R // Painted Black, Black interior and Black rims",/images/Id_156.jpg,Classics by Series
157,Cayenne,Cayenne,Cayenne,2004,2006,"Features:
Bodyshell made of fully galvanized sheet steel // Tailgate that folds all the way up // Flexible plastic front and rear fascias // Black brake calipers // Acceleration from 0 to 60 mph (0 to 100 km/h) in 9.7 seconds with six-speed Tiptronic S, acceleration from 0 to 60 mph (0 to 100 km/h) in 9.1 seconds with six-speed manual transmission // Maximum speed for both transmission types of 133 mph (214 km/h)",/images/Id_157.jpg,Classics by Series
158,Cayenne,Cayenne,Cayenne,2008,2010,"Features:
Wide, H7 clear-glass headlights with projection technology // Three air intakes // Two horizontal transverse struts in the side inlets painted in the vehicle color // Additional light with indicator and side marker light on the outer side // Two single tailpipes with a matte silver finish // Antenna in the roof spoiler // Steel springs // Sport button for switching between standard and sporty tuning// Acceleration from 0 to 60 mph (0 to 100 km/h) in 8.1 seconds with six-speed manual transmission, acceleration from 0 to 60 mph (0 to 100 km/h) in 8.5 seconds with Tiptronic S // Maximum speed for both transmission types of 141 mph (227 km/h)",/images/Id_158.jpg,Classics by Series
159,Cayenne,Cayenne S,Cayenne S,2003,2006,"Features:
Bodyshell made of fully galvanized sheet steel // Tailgate that folds all the way up // Flexible plastic front and rear fascias // Two individual tailpipes // Black roof rail system // Titanium-col-ored brake calipers // Acceleration from 0 to 60 mph (0 to 100 km/h) in 6.8 seconds // Maximum speed of 150 mph (242 km/h)",/images/Id_159.jpg,Classics by Series
160,Cayenne,Cayenne S,Cayenne S,2008,2010,"Features:
H7 clear-glass headlights with projection technology // By re-quest: Bi-Xenon light system // Three air intakes // Two individual tailpipes with matte silver finish // Antenna in the roof spoiler // Sport button for switching between standard and sporty tuning // Acceleration from 0 to 60 mph (0 to 100 km/h) in 6.6 seconds with six-speed manual transmission, acceleration from 0 to 60 mph (0 to 100 km/h) in 6.8 seconds with Tiptronic S // Maximum speed with six-speed manual transmission of 157 mph (252 km/h), maximum speed with Tiptronic S of 155 mph (250 km/h)",/images/Id_160.jpg,Classics by Series
161,Cayenne,Cayenne S,Cayenne S Transsyberia,2009,2010,"Features:
Motorsport design // Four available color combinations: Black/Orange, Crystal Metallic/Orange, Black/Meteor Grey Metallic and Meteor Grey Metallic/Crystal Silver Metallic // Fins on the side ventilation grilles painted in a contrasting color, exterior mirror housing and upper part of the extended roof spoiler with twin-wing profile // Sill protection with integrated skid plates // Reinforced lower engine-bay guard // Additional protection for the tank and rear axle // Sport exhaust system with two twin tailpipes made of chrome-plated stainless steel // Two towing lugs // 18-inch Cayenne S Il wheels // Acceleration from 0 to 60 mph (0 to 100 km/h) in 6.1 seconds with six-speed manual transmission, acceleration from 0 to 60 mph (0 to 100 km/h) in 6.5 seconds with Tiptronic S // Maximum speed with six-speed manual transmission of 157 mph (253 km/h), maximum speed with Tiptronic S of 156 mph (251 km/h)",/images/Id_161.jpg,Classics by Series
162,Cayenne,Cayenne Turbo,Cayenne Turbo,2003,2006,"Features:
Bodyshell made of fully galvanized sheet steel // Tailgate that folds all the way up // Silver roof rail system // Flexible plastic front and rear fascias // Power domes on the hood // Bi-Xenon headlights with dynamically controlled static cornering lights // Two twin tailpipes // Red brake calipers // Interior combines metal look and high-tech leather // Four electric window regulators // Porsche Communication Management with Bose sound system // Front and rear seat heating // Electric steering wheel adjustment/heating // ParkAssist // Acceleration from 0 to 60 mph (0 to 100 km/h) in 5.6 seconds // Maximum speed of 165 mph (266 km/h)
Cayenne Turbo with performance enhancement (2005-06)
Features:
Increased power from 450 HP to 500 HP // More powerful brake system // 19-inch aluminum wheels // Acceleration from 0 to 60 mph (0 to 100 km/h) in 5.3 seconds // Maximum speed of 168 mph (270 km/h)",/images/Id_162.jpg,Classics by Series
163,Cayenne,Cayenne Turbo,Cayenne Turbo S,2006,2006,"Features:
Exclusively available in the exterior color Marine Blue Metallic // Ventilation grilles at the front in matte Marine Blue Metallic; on request: available in Black // ""Cayenne turbo S"" logo on the tailgate above the number plate // Two oval, high-gloss chrome twin tailpipes that merge each other // 20-inch aluminum wheels in five-spoke SportTechno design // Stainless steel door-sill guards with ""Cayenne turbo S"" logo // Acceleration from 0 to 60 mph (0 to 100 km/h) in 5.2 seconds // Maximum speed of 168 mph (270 km/h)
Optional SportDesign package:
Matte add-on parts with an aluminum look // Optimized front end cover with integrated round fog lights // Side skirts // Modified rear fascia with diffuser effect // Larger roof spoiler",/images/Id_163.jpg,Classics by Series
164,Cayenne,Cayenne Turbo,Cayenne Turbo,2008,2010,"Features:
Enlarged air intakes // Bi-Xenon headlights with static and dynamic cornering lights // Power domes on the hood // Horizontal indicator arrangement // Rectangular air ducts for the brake system // Round fog lights // Electrically adjustable, heated and folding exterior mirrors // Inclined taillights at the lower inner corner // Tailgate with electric closing aid // Rear window wiper with intermittent switching and wash jet in the roof spoiler // Two twin tailpipes with matte silver finish // Aerodynamic roof spoiler // Sport button for switching between standard and sporty tuning
Cayenne Turbo with performance enhancement (2008-10)
Features:
Carbon throttle cover and brushed aluminum badge // Re-de-signed chassis with new tie rods on the front axle // Modified cardan shaft // Brake disc diameter of 11 inches (380 mm) // 19-inch wheels as standard // Acceleration from 0 to 60 mph (0 to 100 km/h) in 4.9 seconds // Maximum speed of 173 mph (279 km/h)",/images/Id_164.jpg,Classics by Series
165,Cayenne,Cayenne Turbo,Cayenne Turbo S,2008,2010,"Features:
Painted wheel arch extensions // Four sport tailpipes // Exclusively available in Lava Grey Metallic // Ventilation grille painted in the vehicle color // Acceleration from 0 to 60 mph (0 to 100 km/h) in 4.8 seconds // Maximum speed of 174 mph (280 km/h)",/images/Id_165.jpg,Classics by Series
166,Cayenne,Cayenne GTS,Cayenne GTS,2008,2010,"Features:
Porsche Traction Management (PTM) permanent all-wheel drive // Steel suspension combined with Porsche Active Suspension Management (PASM) // 14.5-mm wide wheel arch extensions // Black B and C-pillar trims // Black window surrounds and door handles // Stainless steel door-sill guards with Cayenne GTS logo // Roof spoiler // Rear lid with Cayenne GTS logo // Chrome-plated twin tailpipes // Sport button / Acceleration from 0 to 60 mph (0 to 100 km/h) in 6.5 seconds // Maximum speed of 156 mph (251 km/h)",/images/Id_166.jpg,Classics by Series
167,Cayenne,Cayenne GTS,Cayenne GTS Porsche Design Edition 3,2010,2010,"Features:
Lava Grey Metallic as the exterior color // Three black design stripes on the hood // One side trim on each of the vehicle flanks // ""Porsche Design"" inscription in Silver and ""Design 3"" inscription blending from Silver to Red on the front doors // Bi-Xenon headlights // Dark-colored privacy glazing starting at the B-pillar // ""Cayenne GTS"" logo in black with red ""S"" on the tailgate // 21- inch SportPlus wheels // Red brake calipers // Interior featuring exclusive black leather with red contrasting stitching on the dashboard and door panels // Embossed Porsche Crest in the leather of the front headrests // ""Porsche Design Edition 3"" logo on the tachometer and the front door-sill guards / Acceleration from 0 to 60 mph (0 to 100 km/h) in 6.5 seconds // Maximum speed of 156 mph (251 km/h)",/images/Id_167.jpg,Classics by Series
168,Cayenne,Cayenne Diesel,Cayenne Diesel,2009,2010,"Features:
Cayenne logo on the tailgate // Tinted heat protection glass // H7 headlights with projection technology and manual range control // Sport button for switching between standard and sporty tuning // Acceleration from 0 to 60 mph (0 to 100 km/h) in 8.3 seconds // Maximum speed of 133 mph (214 km/h)",/images/Id_168.jpg,Classics by Series
169,,,356/1,1948,1948,"The Porsche 356/1 was the first car designed by Ferdinand Porsche, featuring a lightweight body, rear-engine layout, and the iconic rounded shape that became synonymous with Porsche's design language.",/images/Id_169.jpg,Notable Concepts
170,,,911 Roadster,1964,1964,"This concept was an early version of the legendary 911 series, showcasing an open-top design that would influence future convertible models.",/images/Id_170.jpg,Notable Concepts
171,,,924 Turbo,1979,1979,"The Porsche 924 Turbo was a high-performance version of the 924, featuring a turbocharged engine and improved aerodynamics, setting the stage for future turbocharged models.",/images/Id_171.jpg,Notable Concepts
172,,,928 H50,1987,1987,"The 928 H50 was a long-wheelbase version of the 928, designed to offer more interior space and luxury features while maintaining the performance characteristics of the original.",/images/Id_172.jpg,Notable Concepts
173,,,Panamericana,1989,1989,"This concept car featured a futuristic design with a targa-style roof and off-road capabilities, hinting at Porsche's future direction with SUVs and versatile vehicles.",/images/Id_173.jpg,Notable Concepts
174,,,989,1988,1991,"The Porsche 989 was a four-door sports sedan concept, which aimed to combine the performance of a Porsche with the practicality of a family car. Although never produced, it influenced the design of the later Panamera.",/images/Id_174.jpg,Notable Concepts
175,,,Boxster Concept,1993,1993,"The Boxster Concept was a precursor to the production Boxster, featuring a mid-engine layout, roadster styling, and advanced engineering that would make it a popular model for Porsche enthusiasts.",/images/Id_175.jpg,Notable Concepts
176,,,Carrera GT Prototype,2000,2000,"The Carrera GT Prototype showcased advanced materials and engineering, including a carbon-fiber chassis and a V10 engine, eventually leading to the production of one of Porsche's most iconic supercars.",/images/Id_176.jpg,Notable Concepts
177,,,Cayenne Cabriolet Concept,2002,2002,"This concept explored the idea of a convertible SUV, blending the luxury and performance of the Cayenne with the open-air experience of a cabriolet.",/images/Id_177.jpg,Notable Concepts
178,,,918 Spyder Concept,2010,2010,"The 918 Spyder Concept introduced hybrid technology to Porsche's high-performance lineup, featuring a plug-in hybrid drivetrain and setting the stage for the production 918 Spyder.",/images/Id_178.jpg,Notable Concepts
179,,,Mission E,2015,2015,"The Mission E concept was Porsche's first all-electric sports car, featuring innovative design, fast charging capabilities, and high performance, eventually leading to the production Taycan.",/images/Id_179.jpg,Notable Concepts
180,,,Mission E Cross Turismo,2018,2018,"This concept extended the Mission E's electric platform into a more versatile crossover design, offering increased practicality while maintaining high performance and electric range.",/images/Id_180.jpg,Notable Concepts
181,,,550 Spyder,1953,1956,"The 550 Spyder was a lightweight, mid-engine racing car that achieved significant success in motorsports, known for its agility and speed, and famously associated with actor James Dean.",/images/Id_181.jpg,Racing Models
182,,,718 RSK,1957,1962,"The 718 RSK was an evolution of the 550, featuring improved aerodynamics, a more powerful engine, and success in various racing events including the Targa Florio and Le Mans.",/images/Id_182.jpg,Racing Models
183,,,904 Carrera GTS,1964,1965,"The 904 Carrera GTS was a mid-engine sports car designed for racing, featuring a fiberglass body, lightweight construction, and significant racing success, including class wins at Le Mans.",/images/Id_183.jpg,Racing Models
184,,,917,1969,1973,"The Porsche 917 is one of the most iconic racing cars ever built, known for its dominant performance in endurance racing, including multiple victories at the 24 Hours of Le Mans.",/images/Id_184.jpg,Racing Models
185,,,935,1976,1981,"The 935 was a highly successful race car based on the 911 Turbo, featuring extensive aerodynamic modifications and a powerful turbocharged engine, achieving numerous victories in international racing.",/images/Id_185.jpg,Racing Models
186,,,936,1976,1981,"The 936 was designed for endurance racing, featuring a turbocharged engine and success in events like the 24 Hours of Le Mans, where it won multiple times.",/images/Id_186.jpg,Racing Models
187,,,956,1982,1984,"The 956 was developed for Group C racing, featuring a ground-breaking aerodynamic design and immense success in endurance races, including multiple wins at Le Mans.",/images/Id_187.jpg,Racing Models
188,,,962,1984,1991,"The 962 continued the success of the 956 in Group C racing, known for its reliability and performance, securing numerous victories in endurance racing around the world.",/images/Id_188.jpg,Racing Models
189,,,911 GT1,1996,1996,"The 911 GT1 was designed for GT racing, featuring a mid-engine layout and extensive use of lightweight materials, achieving significant success in races like the 24 Hours of Le Mans.",/images/Id_189.jpg,Racing Models
190,,,RS Spyder,2005,2010,"The RS Spyder was developed for the LMP2 class, featuring advanced aerodynamics and a V8 engine, achieving success in endurance racing, including class wins at the 24 Hours of Le Mans.",/images/Id_190.jpg,Racing Models
191,,,918 RSR,2011,2011,"The 918 RSR was a hybrid race car concept, combining a high-performance V8 engine with electric motors for enhanced performance, showcasing Porsche's commitment to hybrid technology in motorsports.",/images/Id_191.jpg,Racing Models
